blue_win,blue_kills,blue_deaths,blue_assists,blue_kda,red_kills,red_deaths,red_assists,red_kda,blue_Tank,red_Tank,blue_Mage,red_Mage,blue_Assassin,red_Assassin,blue_Marksman,red_Marksman,blue_Support,red_Support,blue_Fighter,red_Fighter,rank_score_red,rank_score_blue
1,32,18,58,5.0,18,32,35,1.65625,0,178164,436752,108264,112980,313473,577338,108564,179424,69900,0,313473,39.2,37.6
1,29,28,51,2.857142857142857,28,29,62,3.103448275862069,411304,0,306918,653848,648414,180964,258800,242016,258800,161224,752800,180964,39.2,39.2
0,11,25,12,0.92,25,11,41,6.0,93269,255028,152374,155319,0,0,167576,0,61800,69200,93269,255028,37.6,36.8
0,9,23,16,1.0869565217391304,23,9,42,7.222222222222222,0,108132,452488,174566,114900,394151,116460,423825,252178,0,315210,108132,40.0,38.4
1,21,11,38,5.363636363636363,11,21,12,1.0952380952380953,0,301648,440230,189078,343218,141336,135798,141336,265510,82698,207420,301648,36.0,36.0
1,32,26,43,2.8846153846153846,26,32,35,1.90625,175350,0,204720,144664,0,146419,369206,146419,164486,0,175350,144664,34.8,35.2
1,29,15,65,6.266666666666667,15,30,28,1.4333333333333333,586418,0,339588,135720,0,203895,500588,235680,161000,135720,586418,203895,38.4,39.2
1,28,16,46,4.625,16,28,26,1.5,252912,0,180852,257763,362446,0,181594,335048,111564,255943,252912,169092,39.2,40.0
0,14,35,27,1.1714285714285715,35,14,47,5.857142857142857,0,107808,329118,203400,92653,204735,222522,204735,83655,311208,203605,0,40.0,36.8
0,20,24,40,2.5,24,20,43,3.35,206160,457962,111780,420180,0,205320,177100,0,111780,139139,206160,597101,28.0,24.333333333333332
0,23,39,11,0.8717948717948718,39,23,41,3.4782608695652173,89925,180950,0,248213,279460,330316,140972,0,0,248213,461169,511266,28.0,28.25
0,7,28,8,0.5357142857142857,28,7,35,9.0,81048,69980,93313,115116,142129,115116,72160,202050,72160,69980,316490,202050,30.75,27.333333333333332
1,24,23,59,3.608695652173913,23,24,45,2.8333333333333335,363014,469637,0,173040,0,142558,464895,0,0,173040,363014,469637,38.4,38.4
0,31,40,52,2.075,40,31,43,2.6774193548387095,177534,423854,171346,0,338870,252368,147758,0,113712,0,345058,676222,32.4,29.2
0,18,37,23,1.1081081081081081,37,18,54,5.055555555555555,205695,208125,242289,239024,251948,0,0,210645,242289,113868,457643,321993,32.4,25.5
0,27,35,24,1.457142857142857,35,27,54,3.2962962962962963,180964,167356,140998,606142,345852,913859,701226,256960,140998,167356,180964,307717,24.666666666666668,32.0
1,30,36,45,2.0833333333333335,36,30,55,3.033333333333333,428284,285904,422650,171906,253808,0,142246,203715,109464,171906,511152,489619,39.2,38.4
1,23,10,35,5.8,10,23,9,0.8260869565217391,114540,185930,271206,40160,115908,71020,0,69530,61710,40160,208128,185930,36.0,36.8
0,27,37,37,1.7297297297297298,37,27,101,5.111111111111111,333045,0,0,666130,458064,255248,414702,199125,0,164626,541845,557627,36.8,35.2
1,29,15,61,6.0,15,29,31,1.5862068965517242,394799,283900,464209,442615,543122,0,218145,168056,135135,93049,556722,465410,35.2,34.4
0,12,17,24,2.1176470588235294,17,12,35,4.333333333333333,0,0,267962,438987,164766,390768,298666,348332,401862,259479,0,0,38.4,36.0
1,28,15,57,5.666666666666667,14,28,19,1.1785714285714286,146224,68890,372526,144118,170772,235682,524172,91850,132574,0,146224,356840,35.2,36.8
0,13,33,15,0.8484848484848485,33,13,34,5.153846153846154,0,0,238325,117348,311209,491200,238650,170142,90398,287490,163282,491200,36.0,36.0
0,31,34,53,2.4705882352941178,34,31,67,3.2580645161290325,138372,173012,282982,537394,241424,209295,487788,239520,0,0,660704,507169,36.8,35.2
0,19,23,18,1.608695652173913,21,19,28,2.5789473684210527,167846,87263,82280,0,139997,350392,160888,355668,82280,0,307843,437655,37.6,35.2
0,18,31,40,1.8709677419354838,31,18,50,4.5,137397,406900,199020,0,197610,0,176414,237920,336417,143572,197610,263328,38.4,39.2
0,3,11,3,0.5454545454545454,11,3,11,7.333333333333333,0,63420,46575,83910,86001,61970,0,96602,0,22680,86001,124650,40.0,36.8
1,34,35,58,2.6285714285714286,35,34,62,2.8529411764705883,0,313868,432693,538330,502816,0,200820,281146,335435,133744,292876,180124,38.4,38.4
1,41,29,64,3.6206896551724137,29,43,51,1.8604651162790697,196200,0,254960,387309,0,495604,256112,392436,451160,142493,0,244816,33.6,33.6
0,10,18,13,1.2777777777777777,18,10,28,4.6,0,121856,162262,90629,0,0,157075,65580,75048,90629,92972,121856,40.0,38.4
1,21,8,44,8.125,8,21,9,0.8095238095238095,175098,0,412774,181790,259024,181790,259024,204508,104724,71830,279822,136292,34.2,33.6
0,29,34,38,1.9705882352941178,34,29,57,3.1379310344827585,279694,354816,483423,484123,0,611290,203325,0,203325,203385,460602,685368,36.0,34.4
1,25,18,40,3.611111111111111,18,25,25,1.72,0,0,344387,486796,258944,361707,418230,395207,136487,241856,258944,216120,37.6,38.4
1,15,5,14,5.8,4,15,0,0.26666666666666666,0,64820,36944,106350,0,0,216521,122697,99164,35720,83391,64820,35.2,32.0
0,17,21,25,2.0,21,17,33,3.176470588235294,0,0,435817,148629,169064,350516,103008,482284,68190,280397,330036,0,35.2,32.8
0,15,30,19,1.1333333333333333,30,15,37,4.466666666666667,138268,0,175758,224939,133666,275390,113220,111828,0,224939,246886,163562,35.2,35.2
0,28,43,44,1.6744186046511629,43,28,68,3.9642857142857144,217440,292060,0,364992,311468,308618,217515,217260,142376,147732,217440,600678,36.0,35.2
1,30,14,43,5.214285714285714,14,30,32,1.5333333333333334,246106,62970,169540,0,286816,67560,108876,107892,67690,62970,295692,0,35.2,35.2
0,26,47,33,1.2553191489361701,47,27,62,4.037037037037037,226440,162666,164878,289986,374827,448606,132171,161644,108960,0,360136,611272,36.0,32.0
1,39,32,60,3.09375,32,39,43,1.9230769230769231,490196,199770,301580,364393,0,303314,287487,216750,0,160258,592246,503084,35.0,32.8
1,59,54,62,2.240740740740741,54,59,86,2.3728813559322033,523944,344610,258208,655683,784908,836802,844704,351774,0,303909,1146328,826920,36.0,34.4
1,38,14,46,6.0,14,38,15,0.7631578947368421,440015,177044,345924,133562,0,323910,250144,323910,0,0,785939,177044,32.333333333333336,32.0
1,31,14,29,4.285714285714286,14,31,17,1.0,287266,129883,217605,108540,293692,311124,0,118968,0,108540,504871,311124,35.2,36.2
1,39,17,62,5.9411764705882355,17,39,24,1.0512820512820513,380993,0,259392,341096,280704,0,0,200730,0,105672,640385,235424,38.4,40.0
1,24,10,29,5.3,10,24,7,0.7083333333333334,148729,69850,63500,122045,154646,0,86262,0,0,102528,239875,122455,37.6,39.2
0,6,19,9,0.7894736842105263,19,7,24,6.142857142857143,0,128088,0,81741,197741,0,116573,0,33536,81741,167867,128088,36.8,36.6
1,34,22,71,4.7727272727272725,22,34,47,2.0294117647058822,251792,236672,251792,245664,338940,212070,240320,242208,240320,145275,338940,594017,36.0,35.2
0,15,43,26,0.9534883720930233,43,15,77,8.0,184930,518763,132665,181328,0,0,0,196335,198135,296456,119460,403635,36.8,36.0
0,33,48,37,1.4583333333333333,48,34,47,2.7941176470588234,208335,305473,306289,209055,0,773280,0,286178,205155,0,413490,1287808,18.4,22.666666666666668
0,18,20,34,2.6,20,18,35,3.0555555555555554,0,311355,448402,344498,208935,240336,166992,180880,281410,344498,208935,551691,36.8,34.4
0,31,45,30,1.3555555555555556,45,32,57,3.1875,449559,210210,340208,0,206295,494864,247872,579682,381785,0,449559,464818,40.0,36.0
0,37,42,51,2.0952380952380953,41,37,50,2.4594594594594597,250320,0,447435,147953,196065,700319,196065,301223,0,147953,411390,399096,37.6,37.6
0,15,26,22,1.4230769230769231,26,15,31,3.8,145665,209805,349927,93654,0,180880,0,415148,64720,93654,145665,390685,35.2,35.2
0,23,32,26,1.53125,32,23,57,3.869565217391304,344898,181510,383933,0,0,255200,208845,304317,142077,0,586754,255200,36.0,34.4
1,18,5,21,7.8,5,18,3,0.4444444444444444,0,0,0,63830,133420,60693,123781,52899,99270,98462,108909,0,36.8,35.2
0,22,41,34,1.3658536585365855,41,24,63,4.333333333333333,91443,353560,144508,237728,323554,0,169582,412680,91443,113928,0,239632,28.333333333333332,31.0
1,42,26,60,3.923076923076923,26,42,28,1.2857142857142858,596617,346065,381549,175210,175224,0,206325,393955,0,134355,596617,0,31.0,24.0
0,26,33,38,1.9393939393939394,33,26,49,3.1538461538461537,169274,381924,215130,669281,495856,504713,290360,306221,169274,506801,710986,742896,35.2,37.6
0,20,35,25,1.2857142857142858,35,20,41,3.8,103476,244588,161910,0,0,147173,118560,147173,161910,66480,103476,178108,40.0,39.2
0,5,20,3,0.4,20,5,25,9.0,109136,48006,63590,190549,0,53505,63590,66990,0,135511,109136,103044,35.2,34.4
1,37,46,67,2.260869565217391,46,37,58,2.810810810810811,0,216105,947517,0,893880,731736,292077,360540,655440,0,893880,947841,36.8,36.0
1,37,32,74,3.46875,32,37,50,2.2162162162162162,179298,250896,352116,646465,394830,291414,695196,214995,0,431470,179298,542310,36.8,34.4
1,42,27,57,3.6666666666666665,27,42,36,1.5,239056,488820,0,238288,0,376326,611414,256656,239056,238288,0,488820,33.6,33.4
0,30,31,57,2.806451612903226,31,30,63,3.1333333333333333,346698,280228,480291,173460,215250,308567,249584,0,480291,173460,561948,588795,36.8,38.4
1,29,13,34,4.846153846153846,13,29,13,0.896551724137931,0,91795,360283,113064,0,0,239624,132015,214566,113064,0,91795,36.8,35.2
1,35,31,40,2.4193548387096775,31,35,40,2.0285714285714285,136942,0,307734,143897,566598,337778,559683,202110,136942,143897,258864,176484,31.6,29.2
0,19,34,23,1.2352941176470589,34,19,63,5.105263157894737,248416,0,215310,841514,215310,0,244032,582386,0,165452,248416,254992,38.4,36.0
0,30,43,47,1.7906976744186047,43,30,58,3.3666666666666667,292332,307734,312508,254512,170492,739984,177590,203085,0,162890,462824,590121,36.8,36.0
0,10,17,12,1.2941176470588236,17,10,20,3.7,114480,0,86449,0,0,375374,0,213798,86449,0,114480,113256,36.0,35.2
1,46,35,81,3.6285714285714286,35,46,51,1.8695652173913044,0,0,693516,287844,219225,560361,838807,409302,384048,287844,0,560361,36.0,36.8
0,23,23,28,2.217391304347826,23,23,23,2.0,0,0,133913,490661,0,172662,104652,320823,104652,279990,133913,0,37.6,37.6
0,22,39,32,1.3846153846153846,39,22,68,4.863636363636363,206280,375033,175154,459324,202245,197100,305804,206145,237858,399881,515733,237376,35.2,33.6
1,32,21,36,3.238095238095238,21,32,26,1.46875,109140,134173,0,264461,0,104196,141726,104568,0,84183,0,238369,36.0,37.6
0,8,21,9,0.8095238095238095,21,8,22,5.375,106788,223268,0,0,149395,114684,167035,177842,65300,0,106788,337952,36.8,33.6
1,25,11,45,6.363636363636363,11,26,17,1.0769230769230769,648487,0,358840,617340,304385,209205,304385,338707,358840,135382,648487,204810,36.6,34.4
1,25,6,33,9.666666666666666,6,25,13,0.76,0,50490,407347,72390,0,209538,111060,205528,53568,68380,135187,50490,36.0,35.2
1,22,11,24,4.181818181818182,11,22,12,1.0454545454545454,144326,110503,87824,50958,0,50958,69750,0,133600,0,80476,110503,37.6,36.0
0,17,25,22,1.56,25,17,38,3.7058823529411766,86636,0,139035,306116,0,463543,178668,463543,0,130052,317703,176064,38.4,38.4
0,14,30,20,1.1333333333333333,30,14,37,4.785714285714286,63400,81257,114516,119208,114336,266030,223416,86790,114516,0,63400,428374,36.0,35.2
0,14,30,19,1.1,30,14,39,4.928571428571429,65510,240427,0,219000,0,0,83941,308155,65510,0,0,604104,38.4,37.6
0,33,31,52,2.7419354838709675,31,34,48,2.323529411764706,348618,0,148473,459438,492752,834592,236816,216270,0,392012,456081,550896,31.6,33.4
1,45,37,73,3.189189189189189,37,45,51,1.9555555555555555,395208,286858,663196,527219,304793,358992,253616,220335,242752,552084,1120445,891050,36.0,37.6
1,40,26,70,4.230769230769231,26,40,40,1.65,0,0,419788,161266,468364,200325,179256,179214,131638,243689,756514,282748,35.2,36.8
1,14,4,16,7.5,4,14,7,0.7857142857142857,84238,26061,89342,124121,39120,64530,67990,45810,39120,124121,173580,90591,33.2,33.6
0,8,16,9,1.0625,16,8,22,4.75,63260,107160,66720,47538,65030,0,47592,129610,47592,47538,128290,107160,35.2,37.6
1,40,36,73,3.138888888888889,35,40,43,1.95,576964,0,374379,82159,205245,764632,213585,131092,0,82159,407830,428550,38.0,37.6
1,24,6,28,8.666666666666666,6,24,5,0.4583333333333333,0,96831,90046,48204,180114,144997,92345,48204,26453,0,116521,213527,34.4,34.0
0,16,30,28,1.4666666666666666,30,16,52,5.125,137358,430737,418236,337482,177436,342324,205575,0,318490,0,414540,293743,36.8,36.0
0,36,35,79,3.2857142857142856,35,36,63,2.7222222222222223,0,531765,640374,0,588687,282404,211695,566610,640374,0,376992,717714,32.4,33.6
0,16,17,26,2.4705882352941178,17,16,49,4.125,72280,0,249687,380949,283738,0,105168,380949,175288,87054,137059,0,36.8,32.8
1,47,33,71,3.5757575757575757,33,47,36,1.4680851063829787,499510,491044,465710,491044,331056,214440,216750,385842,248960,0,205920,0,28.0,28.333333333333332
1,35,40,50,2.125,40,36,60,2.7777777777777777,0,598620,242416,1018919,665314,0,281163,297602,242416,203850,665314,383940,19.666666666666668,26.5
0,16,30,26,1.4,30,16,44,4.625,54900,82456,0,0,133900,236224,146107,135213,130338,82456,465245,236224,36.8,36.8
0,22,42,21,1.0238095238095237,42,22,66,4.909090909090909,219225,0,254930,435388,281928,287096,417830,505406,0,176316,219225,259072,39.2,37.6
1,43,39,61,2.6666666666666665,39,43,51,2.0930232558139537,0,261376,558318,763587,388062,378270,684355,284597,201900,176526,0,942110,37.6,34.8
0,30,51,45,1.4705882352941178,51,30,66,3.9,349618,421735,256464,0,399165,0,382941,513011,383188,133874,206670,287861,35.2,37.6
0,35,41,56,2.2195121951219514,41,36,84,3.4722222222222223,236128,257968,321073,469582,0,0,176862,464574,143273,425208,413928,422664,38.4,35.2
1,31,18,42,4.055555555555555,18,31,30,1.5483870967741935,204045,0,444898,114624,172844,146211,178080,114624,90684,0,380179,146211,36.8,36.0
1,26,10,26,5.2,10,26,9,0.7307692307692307,0,98444,0,39712,134960,111988,67080,39712,0,0,134960,163704,35.2,36.0
1,45,28,66,3.9642857142857144,28,45,46,1.6444444444444444,258368,334152,218430,203055,460270,0,0,164850,142233,203055,642441,217500,36.8,36.0
0,16,32,18,1.0625,32,16,45,4.8125,132938,144092,275451,111624,0,170450,173586,111624,51615,50796,132938,314542,37.6,35.8
0,8,27,10,0.6666666666666666,27,8,52,9.875,235760,243392,284245,0,0,0,146159,328076,90464,118356,373846,361748,35.2,36.0
1,43,25,52,3.8,25,43,38,1.4651162790697674,337583,135447,0,271336,0,142818,362250,91762,0,105660,337583,278265,34.8,35.6
1,22,20,36,2.9,20,22,36,2.5454545454545454,0,91630,107868,146536,420675,140088,140478,298442,107868,146536,420675,231718,40.0,38.4
0,19,37,24,1.162162162162162,37,19,38,3.9473684210526314,68500,206535,229680,91179,287820,175350,0,217860,182656,91179,287820,599745,39.2,35.6
1,40,24,78,4.916666666666667,23,40,51,1.85,416460,266348,431591,0,166236,333088,166236,118584,145600,89584,702451,509852,36.0,37.6
0,34,50,49,1.66,50,34,80,3.823529411764706,260176,0,626123,508594,0,303042,203850,603160,581333,216840,260176,311406,36.0,32.8
0,10,18,12,1.2222222222222223,18,10,31,4.9,25578,68900,134851,94226,86053,143059,48798,0,25578,0,0,254426,36.0,33.6
1,27,8,42,8.625,8,27,8,0.5925925925925926,0,149756,135837,138870,112920,86152,0,49770,206057,0,183140,200788,36.0,33.6
1,36,14,52,6.285714285714286,14,36,24,1.0555555555555556,117144,68360,0,237360,167510,147030,352571,111936,0,0,167510,320618,36.6,37.6
1,20,11,21,3.727272727272727,11,20,7,0.9,159528,0,84183,266534,83545,0,67310,131610,151493,0,190333,0,37.6,35.2
1,33,26,61,3.6153846153846154,26,33,45,2.1515151515151514,260528,334224,350532,471886,0,0,555222,295579,204690,471886,260528,334224,36.8,36.0
1,40,22,72,5.090909090909091,22,40,24,1.15,211485,325035,394299,171430,471205,0,218595,205530,181734,108720,470125,421845,36.8,37.6
0,25,30,42,2.2333333333333334,29,25,33,2.48,190860,84865,115176,418590,0,112572,0,320967,0,295060,306036,0,35.0,32.8
1,36,21,71,5.095238095238095,21,36,34,1.5277777777777777,257792,214106,320529,0,0,176820,202545,134680,0,0,257792,390926,35.2,36.8
0,8,32,10,0.5625,32,8,46,9.75,80674,0,92619,205757,92619,71340,70748,64100,23093,88737,80674,71340,34.4,33.6
0,8,25,9,0.68,25,8,30,6.875,0,0,47772,307684,112654,133380,70140,361693,47772,52443,112654,136760,36.0,33.6
1,32,15,47,5.266666666666667,14,32,19,1.03125,137241,51453,195623,169416,0,118800,109272,258914,85767,0,418631,51453,33.6,34.0
0,18,27,31,1.8148148148148149,27,18,50,4.277777777777778,219660,431726,132808,238096,214065,280619,401025,181566,0,0,631215,712345,38.4,36.8
0,2,12,2,0.3333333333333333,12,2,9,10.5,105898,106236,70624,91508,0,144532,46692,63410,32736,38408,105898,197668,36.0,34.4
1,35,34,67,3.0,34,35,47,2.3142857142857145,0,292774,262368,300985,836135,300985,246960,180824,206085,0,779852,292774,27.25,33.0
1,27,11,55,7.454545454545454,11,27,11,0.8148148148148148,318840,419879,0,305448,172228,0,343686,144560,137358,63830,181482,258991,35.2,35.2
1,54,23,66,5.217391304347826,23,54,24,0.8703703703703703,798669,0,296378,110400,177492,307076,177492,320193,296378,110400,553389,131222,35.2,34.4
0,14,39,15,0.7435897435897436,39,14,61,7.142857142857143,202951,70280,89727,266372,0,299732,67210,351936,129711,0,242935,70280,36.0,36.0
0,12,27,10,0.8148148148148148,27,12,46,6.083333333333333,88297,501648,195405,180838,381057,0,360645,180838,195405,112884,250669,501648,36.0,35.2
1,36,21,61,4.619047619047619,21,36,36,1.5833333333333333,350876,242560,359921,287134,243664,176722,215655,172914,215790,110412,450409,242560,38.2,38.4
0,26,33,32,1.7575757575757576,33,27,68,3.740740740740741,89727,174566,524310,636014,196365,202275,143611,538250,380699,507674,286092,202275,38.4,37.4
0,18,38,30,1.263157894736842,38,18,39,4.277777777777778,230515,354764,270400,351180,168770,526190,136864,174426,133536,0,399285,529774,35.2,36.0
1,27,12,46,6.083333333333333,12,27,14,0.9629629629629629,0,86405,343885,0,0,283926,372602,173670,141895,86405,201990,110256,36.8,35.2
0,12,27,18,1.1111111111111112,27,12,39,5.5,0,0,53379,421725,273739,139542,88275,162246,53379,259479,273739,139542,37.6,34.4
0,0,1,0,0.0,1,0,0,1.0,0,0,650,203,215,0,215,306,40,203,40,0,36.0,38.4
0,38,43,68,2.4651162790697674,43,38,59,2.6842105263157894,298894,339696,210015,842134,0,344358,239904,346500,210015,497776,298894,339696,34.4,34.2
1,20,6,20,6.666666666666667,6,20,8,0.7,126022,0,0,93541,176121,139880,138926,123010,37648,25641,88374,0,35.2,32.8
0,30,43,45,1.744186046511628,43,30,63,3.533333333333333,104640,0,391194,0,0,389924,341049,242816,0,147108,495834,0,38.4,37.6
0,11,36,7,0.5,36,11,44,7.2727272727272725,185987,0,143871,107904,143871,324005,160144,0,38320,107904,147667,324005,35.2,36.8
1,28,23,57,3.6956521739130435,23,28,32,1.9642857142857142,166796,87153,380535,0,619763,0,198765,142831,131079,0,338338,286728,36.0,35.2
0,27,42,31,1.380952380952381,42,27,57,3.6666666666666665,348097,0,0,538246,0,247104,197790,589660,0,456846,348097,252400,36.8,33.6
0,19,25,19,1.52,25,19,39,3.3684210526315788,146679,199590,245963,131924,318477,0,318477,291873,111036,131924,146679,199590,36.8,35.8
1,36,18,61,5.388888888888889,18,36,16,0.9444444444444444,255392,212190,199380,338282,330966,250496,592161,0,199380,171430,586358,462686,37.6,38.4
0,19,38,26,1.1842105263157894,38,19,67,5.526315789473684,100754,199719,133280,273663,82555,0,71830,81752,0,142493,121859,132769,34.2,32.8
0,32,48,62,1.9583333333333333,48,32,99,4.59375,131768,391323,240096,913577,0,288932,629431,333180,0,432996,172438,249792,35.2,37.6
1,39,20,42,4.05,20,39,15,0.8974358974358975,0,82401,178304,114780,496811,294410,0,219120,107112,0,389699,262427,39.2,36.0
0,13,26,19,1.2307692307692308,26,13,39,5.0,0,438926,111096,0,0,0,248807,0,177566,103500,66470,335426,38.4,36.8
1,19,9,23,4.666666666666667,9,19,8,0.8947368421052632,90783,120384,38704,0,0,93984,0,161084,38704,0,90783,120384,36.8,36.8
0,4,15,4,0.5333333333333333,15,4,14,7.25,69470,0,115079,103048,37872,281968,50319,176580,46449,34768,175972,173668,37.6,35.2
0,24,37,40,1.7297297297297298,37,24,47,3.5,0,0,503538,702999,403905,251040,173474,251040,131989,167118,0,535881,35.8,33.8
1,24,8,29,6.625,8,24,10,0.75,90783,160474,151183,109420,169246,0,193689,52443,54108,109420,144891,160474,35.2,33.0
1,33,22,49,3.727272727272727,22,33,31,1.606060606060606,518892,64640,162918,0,0,139256,162596,0,0,64640,518892,232767,36.8,38.4
1,40,31,70,3.5483870967741935,30,40,55,2.125,348408,588164,463795,815135,213300,0,213300,296157,463795,178094,348408,247280,35.2,34.4
0,23,31,31,1.7419354838709677,31,23,34,2.8260869565217392,165550,202305,326354,178136,505797,452961,131976,286124,89826,107988,302843,655266,37.6,36.0
0,13,40,18,0.775,40,14,57,6.928571428571429,215145,301376,287164,243360,0,689236,170296,243360,116868,166628,215145,561520,34.4,35.2
1,25,13,50,5.769230769230769,13,25,16,1.16,0,66260,165914,0,0,281697,411450,89364,0,66260,374924,281697,34.4,36.8
0,24,35,29,1.5142857142857142,35,25,50,3.4,86548,383352,374043,212400,419025,177170,210630,177170,0,212400,86548,383352,36.0,33.6
0,7,27,7,0.5185185185185185,27,8,35,7.75,0,212744,91912,0,240639,0,162972,0,38056,82445,240639,130299,37.6,35.8
0,8,24,9,0.7083333333333334,24,8,22,5.75,66729,64750,69040,118277,0,163961,48420,64210,97313,46287,38456,156721,36.0,36.0
0,23,31,44,2.161290322580645,31,23,39,3.0434782608695654,376817,248992,141024,216585,0,424471,207465,433905,141024,118080,376817,555383,33.6,37.6
0,38,49,34,1.469387755102041,49,38,60,2.8684210526315788,603942,308023,161994,248144,424714,647883,0,0,0,248144,866662,955906,36.8,36.0
1,14,4,25,9.75,4,14,3,0.5,72170,40000,122228,100078,85404,71640,121801,119430,36824,33208,72170,40000,34.4,36.0
0,7,28,10,0.6071428571428571,28,7,52,11.428571428571429,249842,195705,0,192329,0,399135,0,107904,49518,0,200324,679265,35.2,33.4
1,54,39,70,3.1794871794871793,39,54,49,1.6296296296296295,0,0,0,289238,0,506732,245840,458080,181454,162008,245840,499898,36.8,36.0
0,25,40,27,1.3,40,25,79,4.76,284784,376938,450727,504717,0,0,211035,401058,170380,504717,565131,376938,35.2,36.0
1,37,17,41,4.588235294117647,17,37,17,0.918918918918919,63310,0,130169,174638,501231,226332,105636,0,0,64250,271720,115944,33.6,33.6
0,21,39,14,0.8974358974358975,39,21,47,4.095238095238095,93896,0,67140,0,310228,217815,93137,342741,67140,0,404124,217815,35.2,35.2
1,29,14,37,4.714285714285714,14,29,14,0.9655172413793104,214620,0,261577,394004,450397,146393,144313,0,0,423215,452092,398372,37.6,36.0
1,33,29,51,2.896551724137931,28,33,31,1.7878787878787878,307717,137826,336636,253888,251200,0,509376,218895,478635,0,307717,610219,33.8,33.6
0,19,38,21,1.0526315789473684,38,19,40,4.105263157894737,0,0,199653,144300,326774,463009,165662,419938,257073,144300,332220,701185,34.4,33.6
0,49,45,66,2.5555555555555554,45,49,61,2.163265306122449,574197,335880,347004,356868,0,0,344106,743042,347004,0,574197,335880,35.2,36.0
1,32,20,53,4.25,20,32,25,1.40625,291892,142688,0,0,177184,131066,177114,0,0,62500,469076,336254,32.8,35.2
0,9,24,16,1.0416666666666667,24,9,29,5.888888888888889,52128,0,157390,142051,0,371820,200202,227273,119428,66770,225862,144547,37.6,35.0
1,38,17,49,5.117647058823529,16,38,21,0.9736842105263158,129766,212661,0,165200,237952,165200,604920,229348,0,0,237952,212661,38.4,40.0
1,23,7,34,8.142857142857142,7,23,8,0.6521739130434783,146952,71760,200496,119795,292240,85206,228417,118915,54558,71980,146952,229826,33.6,38.4
0,28,40,37,1.625,40,28,55,3.392857142857143,0,214050,396326,115980,0,0,362250,411375,0,212085,396844,330030,34.4,34.4
1,17,12,19,3.0,12,17,23,2.0588235294117645,36720,183004,0,110289,93489,0,243658,45549,36720,26992,0,118264,36.8,36.0
1,32,31,54,2.774193548387097,31,32,49,2.5,329493,0,0,358559,0,255024,238096,769720,113328,145574,216165,0,35.2,37.6
0,29,56,48,1.375,56,29,82,4.758620689655173,0,359604,337241,166558,404520,358596,419295,295715,130091,166558,414360,718200,36.0,34.4
0,24,36,34,1.6111111111111112,36,24,66,4.25,254502,309440,163968,0,0,384095,134316,348208,87538,0,166964,519095,36.0,33.0
1,42,18,59,5.611111111111111,18,42,25,1.0238095238095237,345222,0,195540,238560,554783,218970,172382,344988,367922,0,900005,218970,36.8,36.0
0,17,25,37,2.16,25,17,41,3.8823529411764706,131677,0,145184,85437,0,200385,199058,275561,0,85437,276861,200385,36.8,33.4
0,19,31,30,1.5806451612903225,31,19,30,3.210526315789474,163618,0,622921,339709,0,0,162806,608074,90673,91597,163618,0,36.8,35.2
0,21,25,24,1.8,25,22,43,3.090909090909091,0,162960,259199,71950,0,0,103044,305872,313478,71950,54279,306740,34.4,33.6
1,33,7,38,10.142857142857142,7,33,6,0.3939393939393939,131742,0,82071,92422,137423,37448,0,116988,82071,92422,131742,0,36.0,35.2
0,7,18,8,0.8333333333333334,18,7,31,7.0,135642,145015,188060,89067,0,131131,69270,117408,188060,89067,135642,276146,36.0,35.2
0,4,7,3,1.0,7,4,9,4.0,0,11280,25851,25900,32696,0,33192,50645,25851,0,32696,37180,36.8,35.2
0,22,37,24,1.2432432432432432,37,22,38,3.409090909090909,55008,94149,137735,138346,0,362949,84810,113664,0,0,55008,296364,36.0,34.4
1,35,36,57,2.5555555555555554,36,35,42,2.2285714285714286,1310670,0,0,422406,0,371610,809442,867042,352548,667398,958122,651072,36.4,36.8
1,35,27,52,3.2222222222222223,27,35,42,1.9714285714285715,0,551217,591720,0,781110,334260,365040,298894,241872,0,333504,885477,36.0,34.4
1,31,16,57,5.5,16,31,23,1.2580645161290323,209385,0,288146,436764,0,0,204060,0,525954,436764,447193,0,35.0,36.0
1,23,21,29,2.4761904761904763,21,23,34,2.391304347826087,0,209265,250880,247520,379836,0,502864,469959,0,411964,251984,373709,34.2,34.6
1,35,19,62,5.105263157894737,19,35,23,1.2,259536,136929,550509,451988,239808,0,195810,0,354699,290064,499344,298853,33.8,35.2
0,25,40,32,1.425,40,25,49,3.56,248816,502624,506397,262832,0,0,345170,602512,0,508544,575117,256912,35.8,31.8
0,14,27,19,1.2222222222222223,26,14,45,5.071428571428571,181398,215445,228657,333891,224414,197445,0,0,228657,136656,92906,412890,37.6,35.2
0,5,20,4,0.45,20,5,22,8.4,98608,115824,132140,194470,0,0,27531,0,96008,143791,134740,166503,36.0,35.2
1,33,27,68,3.740740740740741,27,33,44,2.1515151515151514,0,316049,479597,396201,258272,0,425600,163506,0,257504,479597,177352,33.4,31.6
1,36,23,57,4.043478260869565,23,36,35,1.6111111111111112,0,303909,477589,496284,0,196305,469171,243552,172830,243552,302685,603888,35.2,36.8
1,46,35,85,3.742857142857143,35,46,45,1.7391304347826086,287912,0,765316,601468,0,356076,785970,719925,309808,245392,743420,0,36.0,35.0
0,38,47,54,1.9574468085106382,46,38,69,3.026315789473684,219240,305558,160594,642859,516225,342180,205635,0,160594,207495,529830,513053,36.0,33.4
